CMDLINE python simulate.py --project ../projects/niche_construction/13_12_2022/stable/S_N_G_niche-construction_N_100_climate_0.6 --env_type stable --num_gens 50 --trial 2 --selection_type NF --genome_type niche-construction --num_niches 100 --climate_mean_init 0.6
MEM 0.109375 1670942685.9738
MEM 12.714844 1670942686.0740
MEM 21.218750 1670942686.1751
MEM 29.800781 1670942686.2754
MEM 37.367188 1670942686.3769
MEM 42.734375 1670942686.4820
MEM 48.847656 1670942686.5872
MEM 55.968750 1670942686.6903
MEM 62.078125 1670942686.7908
MEM 66.550781 1670942686.8921
MEM 66.949219 1670942686.9942
MEM 67.109375 1670942687.0958
MEM 67.144531 1670942687.1972
MEM 67.285156 1670942687.3005
MEM 67.402344 1670942687.4010
MEM 67.460938 1670942687.5012
MEM 67.578125 1670942687.6052
MEM 67.648438 1670942687.7069
MEM 67.695312 1670942687.8083
MEM 67.746094 1670942687.9099
MEM 67.796875 1670942688.0102
MEM 67.828125 1670942688.1115
MEM 67.859375 1670942688.2140
MEM 67.933594 1670942688.3152
MEM 67.957031 1670942688.4179
MEM 68.015625 1670942688.5223
MEM 68.015625 1670942688.6235
MEM 68.066406 1670942688.7236
MEM 68.082031 1670942688.8241
MEM 68.125000 1670942688.9248
MEM 68.195312 1670942689.0250
MEM 68.199219 1670942689.1262
MEM 68.226562 1670942689.2274
MEM 68.230469 1670942689.3319
MEM 68.246094 1670942689.4359
MEM 68.289062 1670942689.5388
MEM 68.312500 1670942689.6414
MEM 68.367188 1670942689.7417
MEM 68.378906 1670942689.8430
MEM 68.398438 1670942689.9472
MEM 68.398438 1670942690.0485
MEM 68.421875 1670942690.1496
MEM 68.421875 1670942690.2533
MEM 68.472656 1670942690.3574
MEM 68.503906 1670942690.4584
MEM 68.542969 1670942690.5587
MEM 68.539062 1670942690.6639
MEM 68.648438 1670942690.7652
MEM 68.652344 1670942690.8654
MEM 68.687500 1670942690.9701
MEM 68.699219 1670942691.0723
MEM 68.699219 1670942691.1737
MEM 68.730469 1670942691.2756
MEM 68.738281 1670942691.3765
MEM 68.753906 1670942691.4773
MEM 68.812500 1670942691.5819
MEM 68.828125 1670942691.6862
MEM 68.832031 1670942691.7901
MEM 68.871094 1670942691.8909
MEM 68.882812 1670942691.9936
MEM 68.917969 1670942692.0986
MEM 68.957031 1670942692.2002
MEM 68.984375 1670942692.3043
MEM 69.027344 1670942692.4070
MEM 69.039062 1670942692.5098
MEM 69.054688 1670942692.6100
MEM 69.113281 1670942692.7127
MEM 69.125000 1670942692.8166
MEM 69.152344 1670942692.9194
MEM 69.152344 1670942693.0224
MEM 69.152344 1670942693.1236
MEM 69.152344 1670942693.2263
MEM 69.203125 1670942693.3308
MEM 69.210938 1670942693.4344
MEM 69.207031 1670942693.5388
MEM 69.214844 1670942693.6402
MEM 69.265625 1670942693.7426
MEM 69.292969 1670942693.8436
MEM 69.328125 1670942693.9446
MEM 69.328125 1670942694.0497
MEM 69.328125 1670942694.1505
MEM 69.371094 1670942694.2533
MEM 69.445312 1670942694.3551
MEM 69.488281 1670942694.4598
MEM 69.503906 1670942694.5648
MEM 69.531250 1670942694.6657
MEM 69.566406 1670942694.7676
MEM 69.578125 1670942694.8699
MEM 69.585938 1670942694.9730
MEM 69.632812 1670942695.0759
MEM 69.644531 1670942695.1763
MEM 69.667969 1670942695.2766
