CMDLINE python simulate.py --project ../projects/niche_construction/13_12_2022/stable/S_N_G_niche-construction_N_100_climate_0.6 --env_type stable --num_gens 80 --trial 2 --selection_type NF --genome_type niche-construction --num_niches 100 --climate_mean_init 0.6
MEM 0.109375 1670943410.3725
MEM 10.703125 1670943410.4727
MEM 15.644531 1670943410.5736
MEM 23.167969 1670943410.6740
MEM 29.734375 1670943410.7746
MEM 35.242188 1670943410.8760
MEM 41.488281 1670943410.9796
MEM 43.789062 1670943411.0847
MEM 48.468750 1670943411.1869
MEM 53.996094 1670943411.2872
MEM 59.371094 1670943411.3880
MEM 63.570312 1670943411.4884
MEM 66.921875 1670943411.5896
MEM 67.359375 1670943411.6902
MEM 67.578125 1670943411.7914
MEM 67.617188 1670943411.8949
MEM 67.664062 1670943411.9974
MEM 67.683594 1670943412.1026
MEM 67.726562 1670943412.2036
MEM 67.757812 1670943412.3066
MEM 67.812500 1670943412.4069
MEM 67.906250 1670943412.5076
MEM 67.933594 1670943412.6081
MEM 67.933594 1670943412.7134
MEM 67.996094 1670943412.8165
MEM 67.996094 1670943412.9184
MEM 68.003906 1670943413.0213
MEM 68.015625 1670943413.1223
MEM 68.007812 1670943413.2231
MEM 68.015625 1670943413.3234
MEM 68.070312 1670943413.4239
MEM 68.074219 1670943413.5246
MEM 68.085938 1670943413.6251
MEM 68.097656 1670943413.7303
MEM 68.132812 1670943413.8307
MEM 68.136719 1670943413.9347
MEM 68.136719 1670943414.0386
MEM 68.144531 1670943414.1411
MEM 68.144531 1670943414.2417
MEM 68.171875 1670943414.3424
MEM 68.175781 1670943414.4429
MEM 68.179688 1670943414.5444
MEM 68.238281 1670943414.6449
MEM 68.242188 1670943414.7467
MEM 68.246094 1670943414.8513
MEM 68.246094 1670943414.9553
MEM 68.273438 1670943415.0556
MEM 68.273438 1670943415.1571
MEM 68.273438 1670943415.2581
MEM 68.324219 1670943415.3584
MEM 68.347656 1670943415.4610
MEM 68.355469 1670943415.5653
MEM 68.363281 1670943415.6700
MEM 68.386719 1670943415.7748
MEM 68.390625 1670943415.8751
MEM 68.394531 1670943415.9759
MEM 68.394531 1670943416.0783
MEM 68.406250 1670943416.1796
MEM 68.406250 1670943416.2848
MEM 68.437500 1670943416.3872
MEM 68.476562 1670943416.4874
MEM 68.484375 1670943416.5915
MEM 68.492188 1670943416.6918
MEM 68.511719 1670943416.7942
MEM 68.519531 1670943416.8950
MEM 68.558594 1670943416.9955
MEM 68.582031 1670943417.0975
MEM 68.613281 1670943417.2027
MEM 68.621094 1670943417.3041
MEM 68.652344 1670943417.4070
MEM 68.699219 1670943417.5102
MEM 68.714844 1670943417.6140
MEM 68.718750 1670943417.7143
MEM 68.734375 1670943417.8195
MEM 68.742188 1670943417.9216
MEM 68.757812 1670943418.0238
MEM 68.781250 1670943418.1241
