CMDLINE python simulate.py --project ../projects/niche_construction/13_12_2022/stable/S_N_G_niche-construction_N_100_climate_0.6 --env_type stable --num_gens 15 --trial 2 --selection_type N --genome_type niche-construction --num_niches 100 --climate_mean_init 0.6
MEM 0.109375 1670941210.5702
MEM 11.613281 1670941210.6738
MEM 18.703125 1670941210.7742
MEM 26.589844 1670941210.8784
MEM 34.308594 1670941210.9835
MEM 41.203125 1670941211.0864
MEM 43.976562 1670941211.1909
MEM 50.726562 1670941211.2951
MEM 56.726562 1670941211.3961
MEM 62.484375 1670941211.5007
MEM 66.742188 1670941211.6057
MEM 67.019531 1670941211.7107
MEM 67.132812 1670941211.8145
MEM 67.179688 1670941211.9194
MEM 67.238281 1670941212.0220
MEM 67.332031 1670941212.1255
MEM 67.429688 1670941212.2300
MEM 67.488281 1670941212.3327
MEM 67.515625 1670941212.4363
MEM 67.527344 1670941212.5398
MEM 67.625000 1670941212.6445
MEM 67.640625 1670941212.7451
MEM 67.683594 1670941212.8498
MEM 67.734375 1670941212.9520
MEM 67.757812 1670941213.0537
MEM 67.777344 1670941213.1582
MEM 67.796875 1670941213.2632
MEM 67.828125 1670941213.3679
MEM 67.859375 1670941213.4718
MEM 67.867188 1670941213.5727
MEM 67.875000 1670941213.6766
MEM 67.910156 1670941213.7817
MEM 67.972656 1670941213.8838
MEM 68.023438 1670941213.9889
MEM 68.019531 1670941214.0930
MEM 68.023438 1670941214.1973
MEM 68.066406 1670941214.3020
MEM 68.101562 1670941214.4070
MEM 68.136719 1670941214.5090
MEM 68.179688 1670941214.6099
MEM 68.191406 1670941214.7148
MEM 68.253906 1670941214.8195
MEM 68.261719 1670941214.9245
MEM 68.265625 1670941215.0247
MEM 68.269531 1670941215.1298
MEM 68.273438 1670941215.2340
MEM 68.285156 1670941215.3390
MEM 68.292969 1670941215.4436
MEM 68.304688 1670941215.5479
MEM 68.355469 1670941215.6483
MEM 68.367188 1670941215.7533
MEM 68.417969 1670941215.8585
MEM 68.433594 1670941215.9617
MEM 68.433594 1670941216.0631
MEM 68.453125 1670941216.1680
MEM 68.460938 1670941216.2708
MEM 68.460938 1670941216.3712
MEM 68.472656 1670941216.4714
MEM 68.511719 1670941216.5764
MEM 68.523438 1670941216.6795
MEM 68.539062 1670941216.7845
MEM 68.558594 1670941216.8895
MEM 68.605469 1670941216.9945
MEM 68.621094 1670941217.0995
MEM 68.632812 1670941217.2046
MEM 68.632812 1670941217.3095
MEM 68.683594 1670941217.4146
MEM 68.718750 1670941217.5196
MEM 68.734375 1670941217.6239
MEM 68.738281 1670941217.7285
MEM 68.757812 1670941217.8338
MEM 68.761719 1670941217.9390
MEM 68.781250 1670941218.0437
MEM 68.781250 1670941218.1461
MEM 68.800781 1670941218.2508
MEM 68.808594 1670941218.3545
MEM 68.832031 1670941218.4548
MEM 68.832031 1670941218.5583
MEM 68.886719 1670941218.6618
MEM 68.921875 1670941218.7662
MEM 68.917969 1670941218.8711
MEM 68.960938 1670941218.9749
MEM 68.960938 1670941219.0796
MEM 68.992188 1670941219.1822
MEM 69.000000 1670941219.2862
MEM 69.011719 1670941219.3890
MEM 69.031250 1670941219.4934
MEM 69.050781 1670941219.5963
MEM 69.054688 1670941219.7015
MEM 69.058594 1670941219.8054
MEM 69.062500 1670941219.9102
MEM 69.097656 1670941220.0143
MEM 69.113281 1670941220.1187
MEM 69.117188 1670941220.2236
MEM 69.132812 1670941220.3285
MEM 69.140625 1670941220.4323
MEM 69.160156 1670941220.5364
MEM 69.191406 1670941220.6411
MEM 69.191406 1670941220.7459
MEM 69.214844 1670941220.8499
MEM 69.250000 1670941220.9546
MEM 69.257812 1670941221.0596
MEM 69.257812 1670941221.1619
MEM 69.304688 1670941221.2650
MEM 69.320312 1670941221.3699
MEM 69.382812 1670941221.4737
MEM 69.410156 1670941221.5786
MEM 69.417969 1670941221.6837
MEM 69.421875 1670941221.7888
MEM 69.441406 1670941221.8937
MEM 69.472656 1670941221.9941
MEM 69.472656 1670941222.0984
MEM 69.480469 1670941222.2034
MEM 69.500000 1670941222.3084
MEM 69.511719 1670941222.4118
MEM 69.523438 1670941222.5166
MEM 69.527344 1670941222.6211
MEM 69.621094 1670941222.7249
MEM 69.632812 1670941222.8251
MEM 69.644531 1670941222.9299
MEM 69.687500 1670941223.0339
MEM 69.691406 1670941223.1390
MEM 69.738281 1670941223.2419
MEM 69.738281 1670941223.3434
MEM 69.738281 1670941223.4484
MEM 69.742188 1670941223.5528
MEM 69.753906 1670941223.6546
MEM 69.777344 1670941223.7597
MEM 69.804688 1670941223.8647
MEM 69.812500 1670941223.9697
MEM 69.812500 1670941224.0740
MEM 69.828125 1670941224.1779
MEM 69.832031 1670941224.2812
MEM 69.863281 1670941224.3859
MEM 69.906250 1670941224.4909
MEM 69.914062 1670941224.5914
MEM 69.953125 1670941224.6952
MEM 69.964844 1670941224.7980
MEM 69.972656 1670941224.9026
MEM 69.976562 1670941225.0066
MEM 69.992188 1670941225.1112
MEM 70.007812 1670941225.2160
MEM 70.027344 1670941225.3198
MEM 70.039062 1670941225.4246
MEM 70.042969 1670941225.5297
MEM 70.050781 1670941225.6347
MEM 70.058594 1670941225.7397
MEM 70.074219 1670941225.8409
MEM 70.074219 1670941225.9460
MEM 70.113281 1670941226.0472
MEM 70.117188 1670941226.1522
MEM 70.167969 1670941226.2572
MEM 70.179688 1670941226.3622
MEM 70.183594 1670941226.4673
MEM 70.199219 1670941226.5699
MEM 70.203125 1670941226.6740
MEM 70.203125 1670941226.7786
MEM 70.230469 1670941226.8838
MEM 70.238281 1670941226.9860
MEM 70.281250 1670941227.0891
MEM 70.371094 1670941227.1934
MEM 70.410156 1670941227.2960
MEM 70.425781 1670941227.4005
MEM 70.433594 1670941227.5040
MEM 70.437500 1670941227.6082
MEM 70.445312 1670941227.7088
MEM 70.453125 1670941227.8129
MEM 70.460938 1670941227.9164
MEM 70.472656 1670941228.0206
MEM 70.503906 1670941228.1247
MEM 70.503906 1670941228.2297
MEM 70.550781 1670941228.3345
MEM 70.558594 1670941228.4391
MEM 70.558594 1670941228.5422
MEM 70.558594 1670941228.6460
MEM 70.562500 1670941228.7509
MEM 70.562500 1670941228.8560
MEM 70.609375 1670941228.9610
MEM 70.628906 1670941229.0661
MEM 70.636719 1670941229.1699
MEM 70.644531 1670941229.2733
MEM 70.675781 1670941229.3739
MEM 70.699219 1670941229.4786
MEM 70.707031 1670941229.5835
MEM 70.707031 1670941229.6885
MEM 70.761719 1670941229.7931
MEM 70.765625 1670941229.8980
MEM 70.773438 1670941230.0025
MEM 70.796875 1670941230.1064
MEM 70.796875 1670941230.2100
MEM 70.800781 1670941230.3129
MEM 70.839844 1670941230.4180
MEM 70.851562 1670941230.5216
MEM 70.851562 1670941230.6261
MEM 70.867188 1670941230.7268
MEM 70.898438 1670941230.8288
MEM 70.925781 1670941230.9301
MEM 70.925781 1670941231.0303
MEM 70.929688 1670941231.1338
MEM 70.976562 1670941231.2343
MEM 71.015625 1670941231.3392
MEM 71.042969 1670941231.4443
MEM 71.066406 1670941231.5488
MEM 71.078125 1670941231.6539
MEM 71.113281 1670941231.7586
MEM 71.125000 1670941231.8628
MEM 71.164062 1670941231.9673
MEM 71.167969 1670941232.0715
MEM 71.179688 1670941232.1762
MEM 71.179688 1670941232.2808
MEM 71.191406 1670941232.3846
MEM 71.210938 1670941232.4898
MEM 71.214844 1670941232.5913
MEM 71.242188 1670941232.6961
MEM 71.242188 1670941232.7964
