CMDLINE python simulate.py --project ../projects/niche_construction/13_12_2022/stable/S_N_G_niche-construction_N_100_climate_0.6 --env_type stable --num_gens 15 --trial 2 --selection_type NF --genome_type niche-construction --num_niches 100 --climate_mean_init 0.6
MEM 0.109375 1670942543.3396
MEM 13.253906 1670942543.4398
MEM 23.687500 1670942543.5407
MEM 32.226562 1670942543.6425
MEM 38.492188 1670942543.7428
MEM 43.464844 1670942543.8471
MEM 50.511719 1670942543.9480
MEM 56.906250 1670942544.0494
MEM 62.816406 1670942544.1496
MEM 66.914062 1670942544.2541
MEM 67.289062 1670942544.3572
MEM 67.531250 1670942544.4613
MEM 67.593750 1670942544.5665
MEM 67.656250 1670942544.6717
MEM 67.687500 1670942544.7738
MEM 67.695312 1670942544.8741
MEM 67.773438 1670942544.9792
MEM 67.824219 1670942545.0836
MEM 67.917969 1670942545.1853
MEM 67.921875 1670942545.2861
MEM 67.957031 1670942545.3874
MEM 68.042969 1670942545.4925
MEM 68.089844 1670942545.5954
MEM 68.093750 1670942545.7006
MEM 68.152344 1670942545.8025
MEM 68.203125 1670942545.9055
MEM 68.203125 1670942546.0057
MEM 68.234375 1670942546.1063
MEM 68.238281 1670942546.2067
MEM 68.261719 1670942546.3069
MEM 68.304688 1670942546.4075
MEM 68.316406 1670942546.5079
MEM 68.363281 1670942546.6130
MEM 68.433594 1670942546.7147
MEM 68.539062 1670942546.8172
MEM 68.566406 1670942546.9207
MEM 68.585938 1670942547.0237
MEM 68.617188 1670942547.1288
MEM 68.632812 1670942547.2291
MEM 68.675781 1670942547.3307
MEM 68.679688 1670942547.4337
MEM 68.687500 1670942547.5350
MEM 68.726562 1670942547.6370
MEM 68.753906 1670942547.7399
MEM 68.777344 1670942547.8446
MEM 68.816406 1670942547.9498
MEM 68.871094 1670942548.0547
MEM 68.875000 1670942548.1578
MEM 68.906250 1670942548.2607
MEM 68.949219 1670942548.3640
MEM 68.976562 1670942548.4669
MEM 68.992188 1670942548.5708
MEM 69.003906 1670942548.6742
MEM 69.011719 1670942548.7749
MEM 69.042969 1670942548.8776
MEM 69.046875 1670942548.9828
MEM 69.085938 1670942549.0860
MEM 69.105469 1670942549.1873
